purchased moto g4,45.75
amazonpro's-about the product,45.75
device that you’ll,45.75
start using it..also,45.75
cools down automatically.no,45.75
minutes as claimed,45.75
worry about anything.this,45.75
recommend it honestly,45.75
wonderful..phone does n't,45.75
`` just amazing,45.75
iron box ...,45.75
network giving issue,45.75
print scannerstock androidsuper,45.75
pure android marshmallow,45.75
lock is quick,45.75
colorsthe fingerprint sensor,45.75
charger for initial,45.75
fast3 ) excellent,45.75
amazing phone.. camera,45.75
camera in natural,45.75
phone with android,45.75
`` no doubt,45.75
mobile actually costs,45.75
good and appreciable..recieved,45.75
`` the experience,45.75
quality and colours,45.75
mobility team ...,45.75
accurate and sharp,45.75
saved in internal,45.75
faced till date,45.75
finally motorola delivers,45.75
turbo charger provided,45.75
calls or receiving,45.75
butthe headphone socket,45.75
touch is ultimate,45.75
decided to return,45.75
mobile for day,45.75
`` no regrets,45.75
iphone ... .white,45.75
sharp color production,45.75
buy white color,45.75
shubhamrpatel @ hotmail.com32gb,45.75
charging is provided,45.75
product at rs,45.75
superb phone guys,45.75
.corning gorilla glass,45.75
... .i 've,45.75
phone is excellent,45.75
... lenovo moto,45.75
min to charge,45.75
therebought this phone,45.75
phone on 26th,45.75
plugged the device,45.75
headphones are working,45.75
heats during turbocharging.switching,45.75
use.keep in mind,45.75
ones5.speakers ... .coming,45.75
power packed crystal,45.75
water resistent capability.moto,45.75
heating on regular,45.75
sensor is accurate,45.75
moto g ...,45.75
finger print scanner,45.75
quick ... '',45.75
removed from charging,45.75
design ( similar,45.75
`` good phone..,45.75
poor.while playing games,45.75
aware to people,45.75
high end apps,45.75
moto g3 .5,45.75
price phone ...,45.75
cover is made,45.75
redmi note3 '',45.75
good too.2.the display,45.75
time ... ...,45.75
camera ... ..its,45.75
it..also battery draining,45.75
camera and gaming,45.75
initial flash sale,45.75
detects the finger,45.75
5-front ) -clarity,45.75
hours the reluctance,45.75
.specially in low,45.75
battery lifeload speaker,45.75
good at nyte..glass,45.75
normal use '',45.75
issues found '',45.75
backup is good..,45.75
full day ...,45.75
phone does warm,45.75
good even cam,45.75
.under price phone,45.75
handset luking pretty,45.75
.thank you '',45.75
tge phone heats,45.75
awestruck camera quality,45.75
technical issues ...,45.75
hrs with moderate,45.75
prize segment.. .go,45.75
comment below '',45.75
-camera is awesomeno,45.75
shutter lag.and good,45.75
small apps users,45.75
octa core processor.finger,45.75
qualitygood battery lifeotg,45.75
navigation ) flash,45.75
juggling between appsgood,45.75
hv gone goodit,45.75
charge lasts 9hrs2,45.75
heating problem reviews,45.75
battery life excellent,45.75
poor packagingpoor headphonesi,45.75
..good finger print,45.75
*big & amp,45.75
ui is good,45.75
phone from amazon,45.75
phone was replaced,45.75
otg works fast.not,45.75
lagawesome slow motion,45.75
g4 plus ko,45.75
smartphone.3 gb ram,45.75
28th may ...,45.75
`` when compared,45.75
breaking of voice,45.75
buy 😀 '',45.75
product just worth,45.75
mp frontinternal memory,45.75
piece of smartphone.pros,45.75
'' issues ...,45.75
good for usage.no,45.75
10days review works,45.75
good built quality..,45.75
display damaged '',45.75
screen is full,45.75
moto brand trust.pros-great,45.75
8/10 ) output,45.75
uihigh end performancefinger,45.75
volumn and power,45.75
buy under 15k,45.75
sound quality coming,45.75
bcoz of sound,45.75
lovely features1.light weight2.simple,45.75
loving this phone,45.75
1.light weight2.supper build,45.75
fine ... .laser,45.75
multiple colors..started hanging..i,45.75
good battery backup,45.75
... was undecided,45.75
backup is extremely,45.75
sold the product,45.75
display except battery,45.75
`` software problems,45.75
instant battery backup.there,45.75
oneplus or xioame,45.75
'm gon na,45.75
pros are sleek,45.75
ordered the phone,45.75
heats too muchand,45.75
scanner - yesmagnetic,45.75
15k do n't,45.75
phone but overheating,45.75
trust in motorola,45.75
`` good mobile,45.75
... its heating,45.75
g4 plus moto,45.75
5-10 minutes 3g,45.75
happy about ...,45.75
manager the photos,45.75
good.. no complains,45.75
par on expectations,45.75
app from internal,45.75
26th may 6:00,45.75
display looks stunning,45.75
scratches on edges..box,45.75
idea network giving,45.75
`` got moto,45.75
on.conclusiona very good,45.75
ram - 32gb,45.75
days & amp,45.75
surely disappointed.. '',45.75
kami h phone,45.75
heated like hell,45.75
apple is selling,45.75
phone is worth,45.75
bet uh wo,45.75
temp in india,45.75
apps users ...,45.75
quality is good10.volume,45.75
version does n't,45.75
feedback of experience,45.75
review.any call drops,45.75
video mode ...,45.75
... i loved,45.75
backup awesomescreen touch,45.75
good.+very nice design,45.75
smooth and handset,45.75
marshmallow and turbo,45.75
yesterday this phone,45.75
print is awesome,45.75
restart the phone.phone,45.75
buttons are wobbly,45.75
fine.no over heating,45.75
delivery by amazon.in.very,45.75
wait was worth,45.75
best.heats in charging,45.75
20000k..the color production,45.75
guess we dont,45.75
price of 150006-using,45.75
price we pay,45.75
15k u ll,45.75
phone at 15k,45.75
hours of chatting,45.75
spread the romours,45.75
phone is amazing.camera,45.75
doubted about battery,45.75
usage with prompt,45.75
all.. juat grab,45.75
usage on 4g.no,45.75
phone.i really advise,45.75
3:30 next day,45.75
phone remains cool,45.75
thinkno over heating,45.75
light ... auto,45.75
doesnt have gallery,45.75
purchase.. motorola forum,45.75
click a picture,45.75
... go blindly,45.75
heats while charging,45.75
quick for instant,45.75
worth it ...,45.75
best.. battery backupis,45.75
... .laser focus,45.75
... only problem,45.75
wider front camerafinger,45.75
apps and charge,45.75
camera like sony,45.75
excellent delivery timeline,45.75
handset is light,45.75
charge full cycle//15-20,45.75
... .this moto,45.75
speaker has good,45.75
ph gets warm,45.75
`` completely satisfied,45.75
affordable with powerfull,45.75
problem with replacement,45.75
micromax or kaarbon,45.75
charges super fastas,45.75
minute of gamingheating,45.75
hot when battery,45.75
extentfew had reviewed,45.75
top notch.. coming,45.75
1.1 gb ram,45.75
data for long,45.75
itjust best phoneheating,45.75
day use bcoz,45.75
`` i ve,45.75
works really gud,45.75
overheating issues.it heats,45.75
battery - battery,45.75
cropped from mini,45.75
return both phones,45.75
smartphone.i bought lenovo,45.75
response on reviews,45.75
..the cons :1.,45.75
performance ... '',45.75
planning to buy,45.75
heated when camera,45.75
itens from sd,45.75
lag at allbattery,45.75
accurately also fast,45.75
alot of reviews,45.75
smooth to touch,45.75
... .in 15k..great,45.75
free functioningstock android,45.75
phone so much..,45.75
lot while gaming,45.75
buy this mobile,45.75
make it work,45.75
phone after selling,45.75
found it superb..so,45.75
expect little overheating,45.75
waiting for refund,45.75
min that time,45.75
phone was setting,45.75
heating problem.it heats,45.75
good phone '',45.75
product from moto,45.75
data over wifi,45.75
heating issues till,45.75
charges so fast,45.75
usual to moto,45.75
pictures.+turbo power charging,45.75
..but i didnt,45.75
3-4 apps running,45.75
amazon who delivered,45.75
sim to sim,45.75
paid their debt,45.75
colors are great,45.75
to10 % hours3.moto,45.75
phone during charging,45.75
dnt look bad.lenovo,45.75
fone is awesome,45.75
finger lock system,45.75
lagging.. no hanging,45.75
glass makes screen,45.75
camera finger print,45.75
battery gets charge,45.75
undecided between redmi,45.75
memory use..fingerprint sensor,45.75
battery charge lasts,45.75
faced any problem,45.75
j7 se kahi,45.75
campus ... ..liked,45.75
camera is stunning,45.75
2hr 15min 720p,45.75
slowmotin video recording,45.75
sample image attached,45.75
time.camera is good,45.75
.you get nervous,45.75
conditions ... .bt,45.75
sale.some of faq's-fingerprint,45.75
recommend this product,45.75
blinking ( hang,45.75
master to resolve,45.75
charging it heats,45.75
... .white color,45.75
money and full,45.75
extra.4 ) apps,45.75
secondary and prinary,45.75
saver ( pictures,45.75
unplug condition battery,45.75
thing internal memory,45.75
mb and installed,45.75
pe bharosa mt,45.75
..cemara is awesome..light,45.75
card instead ...,45.75
phone certainly feels,45.75
focus is daaaammmmmnn,45.75
moto g4 mobile,45.75
regrets after buying,45.75
moto ... .can,45.75
loose in box,45.75
flagships touch sensor..,45.75
camera and decent,45.75
delivered on time,45.75
downloaded almost 1gb,45.75
days of order,45.75
started showing multiple,45.75
n't absorb dirt,45.75
games for long,45.75
playing while playing,45.75
mobile hs snapdragon,45.75
heatup ... ..that,45.75
matter with motorola,45.75
lot about 'problems,45.75
good the mics,45.75
phone was absolutely,45.75
silkytotally good features,45.75
front and back,45.75
simply gr8 phone,45.75
gb available space3-front,45.75
cam or flash,45.75
smartphone yet ...,45.75
wonderfully even mine,45.75
good and output,45.75
ram and octa,45.75
fast..with no internal,45.75
days of use..pro,45.75
smartphone and amazon,45.75
2/5 2- gaming,45.75
bought this device,45.75
find any bug,45.75
day with moderate,45.75
poor quality headphonesapp,45.75
raises to 65°c,45.75
knw why lenovo,45.75
box ... ..but,45.75
heating when gaming,45.75
problem while charging,45.75
skeptical to buy,45.75
cools really fast..overall,45.75
3- watching movies-,45.75
mobiles special feature,45.75
eagerly to buy,45.75
introuduce their uispeaker,45.75
separate bloated uifinger,45.75
segemnt.mobile is heats,45.75
download time extra.4,45.75
daaaammmmmnn sexxyy ...,45.75
feel while operating,45.75
ca n't describe,45.75
moto again proves,45.75
mind blasting feature,45.75
charging ... .outdoor,45.75
bit during turbo,45.75
long time ...,45.75
camera 9/10for touch,45.75
day i received,45.75
product a 5starbut,45.75
light conditions ...,45.75
totally in love,45.75
dirt as compared,45.75
comfortable and nice,45.75
place the finger,45.75
arrived before time,45.75
normal during turbocharging,45.75
hang and cracks,45.75
price segment ..,45.75
good performance overall.heating,45.75
minimum apps.camera average,45.75
love to brought,45.75
se use kr,45.75
seller..but the product,45.75
birthday ... performance,45.75
amiable electronics private,45.75
people are complaining,45.75
notification ledno notification,45.75
quality and video,45.75
performancefinger print scannercons,45.75
well..selfie not upto,45.75
requested a replacement..,45.75
produced same spec,45.75
excellent product ...,45.75
cracks during recording,45.75
question about photo,45.75
ram no lag.fingerprint,45.75
version since ram,45.75
coming soon.update v2.0,45.75
time.but for small,45.75
... .this mobile,45.75
rapidly outside jst,45.75
awesome delivery speed,45.75
heating problem.the phone,45.75
day so kudos,45.75
scanner is works,45.75
phone for past,45.75
midrange smartphone.i bought,45.75
games and camera,45.75
battery lifeotg supportsgood,45.75
action for manufacturer,45.75
3days so update,45.75
written abt phone,45.75
days to deliver,45.75
worth the money,45.75
sexxyy ... fingerprint,45.75
clarity is top,45.75
wan na buy,45.75
touch 10/10for speed,45.75
g4 displays excellent,45.75
phones at 70-80k,45.75
charger ... loved,45.75
quality is stunning,45.75
... u ll,45.75
-does not displays,45.75
opened the box,45.75
end.overall good specs,45.75
thread of motorola,45.75
provided are gud,45.75
charging with turbo,45.75
moto gflawless gaming,45.75
internal storage3gb ramfingerprint,45.75
find app lock,45.75
unloking the phone,45.75
loved slow motion,45.75
good volume controls,45.75
quickly at time,45.75
day+pointsphone is awesone,45.75
g4 mobile white,45.75
high speed charging,45.75
performancebetter and wider,45.75
camera then takes,45.75
smoothly.. no lagging..,45.75
heating issues remain,45.75
moto brand reliability,45.75
days of continues,45.75
okayfinger print unlocks,45.75
provided to customer..,45.75
quoted in indiatoday,45.75
fast ... .most,45.75
immensely improvedfingerprint sensor,45.75
5starbut amazon service,45.75
`` i 've,45.75
lag.and good camera,45.75
warm during charging,45.75
`` i replaced,45.75
update download time,45.75
worthy than others..just,45.75
kr rha hu,45.75
fine ... .in,45.75
good32 gb internal,45.75
bit of time,45.75
marshmallow 6.0.1 runs,45.75
corning gorilla glass,45.75
lagdecent camera professional,45.75
job lenovo ...,45.75
nice camera .but,45.75
serve its purpose,45.75
changed.worst amazon experience,45.75
option to create,45.75
clear and camera,45.75
issues while browsing,45.75
recommend 32gb variant.camera-4/5performance-4/5design-3.5/5fingerprint,45.75
backupis also runs,45.75
damn premium ...,45.75
gb internal storage3gb,45.75
version ) weight,45.75
love the screen,45.75
sim cards ...,45.75
good cell phone,45.75
lenovo takeover moto.there,45.75
option than micromax,45.75
up..usually bearable heat,45.75
`` dear friends,45.75
system excites customers,45.75
buy this fone,45.75
`` was skeptical,45.75
camera is good,45.75
par on quality,45.75
connecting to charger,45.75
.camera - 5/5display,45.75
week every thing,45.75
warm after watching,45.75
camera looking wise,45.75
recommend this awesome,45.75
class many compare,45.75
`` initial impressions,45.75
back side ...,45.75
scratches too easily..no,45.75
bit of heat,45.75
display3.marshmallow os4.light weight5.fingerprint,45.75
.thanksany questions comment,45.75
speciality ) performance:5/5camera,45.75
finally got delivered,45.75
issues.1.5 gb ram,45.75
turbo charger ...,45.75
badlokking for cam,45.75
thing is perfect.i,45.75
print sensorcamerafast chargingcons,45.75
class service provided,45.75
change the default,45.75
miss a single,45.75
camera starts heating,45.75
phone has issues,45.75
screen shot option,45.75
bearable heat only..,45.75
issue faced till,45.75
multi game handling,45.75
koi mukabla ni,45.75
.. no lag,45.75
`` product reached,45.75
1. camera quality,45.75
... great job,45.75
days but amazon,45.75
6+ hours sot,45.75
performance in phone,45.75
10k meizu m3,45.75
software like bubble,45.75
clicking some pictures,45.75
heating when turbo,45.75
nice for avg,45.75
sensor is zeepy,45.75
fine in quality.touch,45.75
..phone is heating,45.75
time i brought,45.75
specifications and battery,45.75
amazon team dilevered,45.75
hv to observe,45.75
sluggish while running,45.75
backup is good.+very,45.75
*awesome mobile design,45.75
mode of marshmallow,45.75
it.. worth buying,45.75
ram ..the cons,45.75
compromise the heating,45.75
rate ... ..,45.75
unbelievable..overall great experience,45.75
received the handset,45.75
mobile on 25th,45.75
ownwed by lenovo,45.75
option for normal,45.75
lag while opening,45.75
movies- 2/5 4-,45.75
product and superb,45.75
issue on battery,45.75
weight and slim,45.75
hard to make,45.75
mindblowing no noise,45.75
games like ashpalt,45.75
heating issue faced,45.75
games with high,45.75
camera quality 2.,45.75
`` received yesterday,45.75
management and heat,45.75
week of usage.the,45.75
problem.. does n't,45.75
gift box mobile,45.75
functioningstock android experience,45.75
ordered motog 4+,45.75
pros and cons.pros:1,45.75
unlocks within fraction,45.75
uifinger print sensor,45.75
brands in market.for,45.75
`` hi guys,45.75
motion ( good,45.75
scannerstock androidsuper fastcons,45.75
charging it performs,45.75
badlook and camera,45.75
screen it takes,45.75
... ... .moto,45.75
average with maximum,45.75
problem.it heats excessive,45.75
removable to put,45.75
print sensor responding,45.75
production from moto.people,45.75
compared zuk z1,45.75
good and responsive,45.75
gaming and hanging,45.75
read till end.overall,45.75
usp of mobile,45.75
`` the motorola,45.75
minute of usage.in,45.75
related to camera,45.75
day at max,45.75
sensitive to shakingcoming,45.75
related to software,45.75
superb..gorilla glass makes,45.75
battery.. @ camera,45.75
15k thought lacks,45.75
moto.there is heating,45.75
blast no longer,45.75
backup is good32,45.75
point and shoot,45.75
sharp and colors,45.75
side.thought the camera,45.75
found one thing,45.75
lg g3 prior,45.75
check imei number,45.75
sides.1 handy2 battery,45.75
update and factory,45.75
... auto focus,45.75
led notification led,45.75
long time --,45.75
smartpnoneproblemsmemory only 1.2,45.75
charging the phone,45.75
storage & amp,45.75
performer like moto,45.75
pure google..5*.charges device,45.75
you’ll hardly feel,45.75
`` really excellent,45.75
print unlocking system,45.75
thing is amazing,45.75
moto g4 plus=,45.75
speed ..good finger,45.75
`` battery life,45.75
dangerous for usage,45.75
entertainment.i dnt find,45.75
flash.sowtware pure google..5*.charges,45.75
6s or nexus,45.75
ultimate phone ...,45.75
whatsapp is saved,45.75
app for this.-phone,45.75
`` nice handset,45.75
lock nd volume,45.75
charging is great,45.75
piece for performance,45.75
bit of heating,45.75
update.and playing heavy,45.75
steal at 14999..,45.75
yesterday evening ...,45.75
front camerafinger print,45.75
phone costing 15k,45.75
`` awesome delivery,45.75
technical aspects.pros1.the phone,45.75
1. amazing camera,45.75
pieceam not addicted,45.75
godfire and gangstar,45.75
... .i love,45.75
12k redmi note,45.75
moto g4 plusa,45.75
charging and camera,45.75
phone is slightly,45.75
max for normal,45.75
brilliant.the animation schemes,45.75
buy mobile phones,45.75
games and internet,45.75
.with 4g data,45.75
camera is turned,45.75
touchpretty decent camera,45.75
`` ultimate phone,45.75
refund your money,45.75
'm a fan,45.75
5/5 ( multi,45.75
wrong and unannounced,45.75
product by moto,45.75
lasting for 30-35,45.75
delivers a slim,45.75
love that ...,45.75
internet finger print,45.75
user ... .bt,45.75
-clarity is good,45.75
added ) camera,45.75
face this problem,45.75
device is great,45.75
good displayreally good,45.75
followups the order,45.75
camera & amp,45.75
.compared to previous,45.75
movies or games.excellent,45.75
amazon 1/5but phone,45.75
options like gestures,45.75
soup of whethr,45.75
superb camara excellent,45.75
smooth performancehigh camera,45.75
put the phone,45.75
optimum brightness ...,45.75
experience is buttery,45.75
expensive phonesfor camera,45.75
sensor ever ..cemara,45.75
cheap headphoneno notification,45.75
camera quality secondary,45.75
phone is light,45.75
simetime with touching,45.75
sensor ... .it,45.75
... ... dosto,45.75
confused with home,45.75
display is good,45.75
android and software,45.75
... very fast..faster,45.75
performanceturbo charger supplied,45.75
product with back,45.75
mobile is camera,45.75
feel camera finger,45.75
sensor works crispoverall,45.75
works very smoothly,45.75
hai or camera,45.75
gaming for 30mins-,45.75
impressions are great,45.75
pretty good.its easy,45.75
hrs .with 4g,45.75
gaming and multimedia,45.75
switch without lagging.2,45.75
brand trust.pros-great camera,45.75
cons in detail,45.75
only.. otherwise great,45.75
half an hour,45.75
... .moto ko,45.75
iphone 6s score,45.75
... good job,45.75
recognises some time..so,45.75
games like asphalt,45.75
... ... lenovo,45.75
phone while charging,45.75
usage.suddenly i observed,45.75
ensures full charge,45.75
fit five star.camera,45.75
.1 no mobile,45.75
charging with moto,45.75
hr to charge,45.75
operations while charging,45.75
midnight.camera sample image,45.75
screen resolution ...,45.75
ph is great,45.75
price with branded,45.75
used.apart from this.camera,45.75
receiving the calls,45.75
good10.volume and power,45.75
ram is good,45.75
good from holding,45.75
apps are running,45.75
great..u never feels,45.75
good and attractive,45.75
eye ... screen,45.75
6.0.1 runs smooth,45.75
phones from past,45.75
awesome mobile '',45.75
camera will stand,45.75
features are great,45.75
`` super phone,45.75
`` a damn,45.75
lot of people,45.75
micro sim card,45.75
`` my phone,45.75
free with minimum,45.75
i-phone 6s camera,45.75
gameplay the phone,45.75
bt the ph,45.75
heats a bit,45.75
provided in box,45.75
phone get heats,45.75
thing the gorilla,45.75
good sides.1 handy2,45.75
.moto ko pata,45.75
touch and autolock,45.75
ramfingerprint senser works,45.75
working and simetime,45.75
`` simply gr8,45.75
auto focusno lagginess,45.75
koi bhi comment,45.75
... low light,45.75
minutes of camera,45.75
26gb user memory,45.75
timeline by amazon,45.75
super fast speed,45.75
good only single,45.75
research and development,45.75
smoothly ... camera,45.75
use..it was selaed,45.75
register your finger,45.75
describe it👌👍👌👍👌👍 '',45.75
quality 4. screen,45.75
day after full,45.75
hand i thought,45.75
g4 plus excellent,45.75
felt ... ..,45.75
button is loose,45.75
angle.built looks premium,45.75
open file manager,45.75
g4 plus today,45.75
night at 12:06,45.75
low lighting condition,45.75
`` truly moto,45.75
delivered the mobile,45.75
design looks damn,45.75
alot of heating,45.75
`` 1.nice phone2.great,45.75
fast multitasking.. camera,45.75
picture with flash,45.75
beats iphone.+very nice,45.75
camera ..light weight..,45.75
fast shutter speed.4,45.75
issuesonly gets heated,45.75
fast and amazing,45.75
problem is common,45.75
heat while playing,45.75
piece of technology,45.75
issues ... bt,45.75
model butthe headphone,45.75
hardcore big games,45.75
rating .first mobile,45.75
turbo power ensures,45.75
... ..its awsm,45.75
lock4.very decent ui,45.75
camera - stunning,45.75
painful.2.no notification lights,45.75
fast as iphone,45.75
software over hardware,45.75
delivery was awesome,45.75
good battery life3,45.75
brightness too bright,45.75
high level ...,45.75
`` hello guys,45.75
facility like quick,45.75
surprise.i am pretty,45.75
issue is bit,45.75
4/5speed - 5/5this,45.75
device is run,45.75
weight2.simple design3.clear dimensions4,45.75
package on 4th,45.75
`` battery backup,45.75
good as expected,45.75
heating problem.its temperature,45.75
phone once --,45.75
life is good3,45.75
decided to buy,45.75
heat up problem,45.75
it`s an excellent,45.75
feel that issue,45.75
lightweight and delivers,45.75
negative reviews.after reading,45.75
flash or play,45.75
phone..it will nice,45.75
option to make,45.75
handy and body,45.75
charging.. my daily,45.75
flash sale offer,45.75
kudos to delivery,45.75
phone works smoothly..,45.75
guard n back,45.75
occupies more space,45.75
15k this thing,45.75
fraction of secondsscreen,45.75
... .it wont,45.75
`` amazing specification,45.75
... .lakin ek,45.75
prob so far.best,45.75
fast and accurate,45.75
great with games,45.75
expecting a nice,45.75
hubfinger print scanner,45.75
date of 28/5/2016,45.75
days supurb phone,45.75
problem no bugs,45.75
g4 plus heating,45.75
received my phone,45.75
quality..it is made,45.75
..😑no other issues..,45.75
weeks..and its working,45.75
moto wins.. people,45.75
`` just loving,45.75
fast fingerprint scanner,45.75
regret in future,45.75
15k..great screen resolution,45.75
usage the temperature,45.75
good.for any query-,45.75
phone ever ...,45.75
charging and simultaneously,45.75
start with drawback,45.75
love the smoothness,45.75
normal.little bit heat,45.75
n't find app,45.75
screen though fast,45.75
reset the phone,45.75
2. lag free,45.75
mins of charging,45.75
jst after clicking,45.75
`` just opened,45.75
super phone infact,45.75
cheap quality '',45.75
awesome it fast,45.75
pros and cons,45.75
love the background,45.75
worth for money,45.75
condition battery back,45.75
updated the software,45.75
fastas well '',45.75
mark ..the sold,45.75
phone m gallery,45.75
application will switch,45.75
brilliant camera awesome,45.75
android no words,45.75
blame the seller..but,45.75
amazon.i 'm rating,45.75
underclock the cpu,45.75
lagginess smooth performanceturbo,45.75
range with smooth,45.75
paking was worst..phone,45.75
others..just 1.1 gb,45.75
previous moto gflawless,45.75
8/10 for ur,45.75
heating like iron.again,45.75
show notification '',45.75
samsung galaxy s3,45.75
fine.love the camera,45.75
guna achha hai,45.75
cam is awesome.cam,45.75
`` the expectations,45.75
clarity also awesome,45.75
booked on 24th,45.75
*has expandable memory,45.75
working very fast,45.75
great with splendid,45.75
satisfied with moto,45.75
app icon '',45.75
`` guys phone,45.75
received a defective,45.75
android marshmallow 6.0.1,45.75
runs whole day,45.75
compared to lenovo,45.75
menu list longerback,45.75
upgrade from 3g,45.75
colors..started hanging..i wont,45.75
customer ko kya,45.75
bought this mobile,45.75
icon & amp,45.75
gr8 fast multitasking..,45.75
.. i ordered,45.75
specialy for selfies,45.75
days to asses..,45.75
heating issues '',45.75
`` during charging,45.75
jst awesome ...,45.75
camera when compare,45.75
sims & amp,45.75
`` overall moto,45.75
fluid and smooth,45.75
`` man dont,45.75
life is pretty,45.75
phone as fast,45.75
hour.speaker was good,45.75
touch2.finger print sensor3.quickly,45.75
.even though number,45.75
superior camera piece,45.75
`` best mobile,45.75
day in ordinary,45.75
top ... totally,45.75
use.cant really judge..would,45.75
device for charging,45.75
mobile is awesome,45.75
z1..but after sale,45.75
giving incorrect information,45.75
gps round spot,45.75
week the phone,45.75
issues have cropped,45.75
heating when charging,45.75
`` awesome camera.no,45.75
decided to wait,45.75
expert though.the finger,45.75
n't get heatup.it,45.75
give the quality,45.75
... by amazonpro's-about,45.75
connectivity is good.6,45.75
hello.received on31st may.pakage,45.75
awesome camera quality,45.75
saverconscamera needs ois,45.75
mb software update,45.75
mobile is great,45.75
affect the performance,45.75
phone ... .running,45.75
camera both rear,45.75
detecting my aircel,45.75
`` excellent mobile,45.75
reading some review,45.75
day today usage,45.75
`` excellent mobileexcellent,45.75
gaming app stops,45.75
runned very smoothlyafter,45.75
built in gallery,45.75
images are sharp,45.75
... finger lock,45.75
great cameragood crisp,45.75
buying it '',45.75
give a solution,45.75
bought lenovo moto,45.75
defect i found,45.75
lag in heavy,45.75
faced is heating,45.75
schedule my phone,45.75
stock.the moto g4,45.75
smooth performanceturbo charger,45.75
... it charges,45.75
worth the price,45.75
displays ever ...,45.75
morning i 'm,45.75
sensor works accurately,45.75
weight2.supper build quality3.camera,45.75
great ... bt,45.75
phone.. finger print,45.75
though.the finger lock,45.75
afterb7 days wait,45.75
replacement phone today,45.75
camera for long,45.75
price of 15k,45.75
`` hand set,45.75
weekjust another average,45.75
phone in 15kbut,45.75
*has otg support,45.75
reading.otherwise all fine.no,45.75
feather touch2.finger print,45.75
`` read alot,45.75
backup is excellent,45.75
... with vivid,45.75
review later.delivery rating=,45.75
team ... cheers,45.75
good cameragood performancefinger,45.75
chahiye ... .1,45.75
care of product,45.75
camera.no lags.calling quality,45.75
cover is easily,45.75
end performancefinger print,45.75
fast and touch,45.75
product is good.l.no,45.75
days of usage..moto,45.75
`` awesome phonesuperb,45.75
phone with good,45.75
nonfc - nootg,45.75
.the only con,45.75
light image quality.faster,45.75
decent for modrate,45.75
battery does n't,45.75
speakers sound quality,45.75
facing overheating issues.it,45.75
contrast ... optimum,45.75
company n amazon,45.75
fast..faster than iphone,45.75
... no issues,45.75
way.great battery life,45.75
`` the hopeless,45.75
`` *awesome mobile,45.75
moto is good,45.75
steady hands needed,45.75
quality and speaker,45.75
samsung j7 se,45.75
issues while connecting,45.75
disadvantage i felt,45.75
.i 'm loving,45.75
awesone ..fastest fingure,45.75
model afterb7 days,45.75
charging battery life,45.75
good sound qualitycamera,45.75
g4 plus ...,45.75
handy2 battery life,45.75
resolution ... ram,45.75
listen and leave,45.75
.i love moto,45.75
similar to galaxy,45.75
issues of heating,45.75
post my update,45.75
competes i-phone 6s,45.75
video k liy,45.75
awesome..pure android stock,45.75
system is awesome,45.75
twicw awesome mobile,45.75
`` my nexus,45.75
fast they delivered,45.75
non-uniform and oddly-placed,45.75
calls and entertainment.i,45.75
disappointed with amazon,45.75
n't feel good,45.75
sale was opened,45.75
infact a week,45.75
dont think twicw,45.75
bad.now about phone,45.75
heating while running,45.75
camera with descent,45.75
heats the phone,45.75
issues n all..,45.75
shipping butfor 15k,45.75
`` hello friends,45.75
... .i checked,45.75
price is totally,45.75
duplicate icon issue,45.75
lenovo ... great,45.75
phones temperature reaches,45.75
senser works wellinstalled61,45.75
k4 note redmi,45.75
... ..super gadget,45.75
heating while changing,45.75
15k segment ...,45.75
updated latest android,45.75
phone will heat,45.75
moto iska koi,45.75
usage like calls,45.75
comparison betweem moto,45.75
vegas which runned,45.75
taking a video,45.75
thought the battery,45.75
touch is pretty,45.75
mobile looking cute.camera,45.75
fancy and mind,45.75
better.4.missing gallery unlike,45.75
... dosto koi,45.75
delivered by 21st,45.75
user of moto,45.75
`` vfm phone,45.75
turbo charge works,45.75
casual user ...,45.75
features like brilliant,45.75
features of phone,45.75
needed while taking,45.75
love this handset,45.75
bit a heater,45.75
issue.no any issues,45.75
cpu z app,45.75
phone get heats.but,45.75
times a day,45.75
recommend to peoples,45.75
ki customer ko,45.75
... back camera,45.75
upto that mark,45.75
browsing ( 4hrs,45.75
5.5 inch giant,45.75
pm when device,45.75
screen one handed,45.75
material is good,45.75
30mins- 3/5 3-,45.75
expected ... '',45.75
camera ... .battery,45.75
cropped sim cards,45.75
5.unlocks in flash.sowtware,45.75
everything..moreover amazon service,45.75
magnetic campus ...,45.75
press overall nice,45.75
packagingpoor headphonesi ordered,45.75
move r coppy,45.75
delivered ) '',45.75
playing games battery,45.75
ram and 32gb,45.75
light in weight,45.75
lag in games,45.75
excellent contrast ...,45.75
pictures see it3,45.75
camera 9/10for front,45.75
`` packing condition,45.75
faster then redmi,45.75
turbo charger works,45.75
ya the fp,45.75
camera professional mode,45.75
reader is nice6.battery,45.75
scanner is n't,45.75
sony mobilefast sensorsbetter,45.75
number in case,45.75
premium.very good performance,45.75
displays battery percentage,45.75
goodbatry backup awesomescreen,45.75
g4 plusa bang,45.75
good battery backupbetter,45.75
worried this time,45.75
works wellinstalled61 apps,45.75
quality very good,45.75
.extremly satisfied.no issu,45.75
... i watched,45.75
service is top,45.75
design and display,45.75
ledno notification count,45.75
reacts within mini,45.75
charging little bit,45.75
may.pakage from apptronics,45.75
4/5performance - 4/5battery,45.75
camera with full,45.75
camerabut amazon delivery,45.75
motorola for g4,45.75
